"No.","Time","Source","Destination","Protocol","Length","Info"
"9679","27.731417","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7838291 Ack=9626 Win=489 Len=1394 TSval=657525771 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9680","27.731419","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7839685 Ack=9626 Win=489 Len=1394 TSval=657525771 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9681","27.731480","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7841079 Win=49988 Len=0 TSval=3071755645 TSecr=657525771"
"9682","27.731542","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7841079 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9683","27.731545","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7842473 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9684","27.731619","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7843867 Win=49988 Len=0 TSval=3071755645 TSecr=657525772"
"9685","27.731668","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7843867 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9686","27.731670","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7845261 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9687","27.731731","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7846655 Win=49988 Len=0 TSval=3071755645 TSecr=657525772"
"9688","27.731798","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9689","27.731801","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7848049 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9690","27.731912","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7849443 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9691","27.731915","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7850837 Ack=9626 Win=489 Len=1394 TSval=657525772 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9692","27.731939","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7849443 Win=49988 Len=0 TSval=3071755645 TSecr=657525772"
"9693","27.732021","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7852231 Win=49988 Len=0 TSval=3071755645 TSecr=657525772"
"9694","27.732081","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7852231 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9695","27.732084","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7853625 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9696","27.732166","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7855019 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9697","27.732168","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7856413 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9698","27.732178","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7855019 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9699","27.732228","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7857807 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9700","27.732290","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7857807 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9701","27.732292","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7859201 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9702","27.732351","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7860595 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9703","27.732396","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7860595 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9704","27.732398","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7861989 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9705","27.732452","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7863383 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9706","27.732526","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9707","27.732528","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7864777 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9708","27.732645","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7866171 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9709","27.732647","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7867565 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9710","27.732655","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7866171 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9711","27.732705","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7868959 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9712","27.732763","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7868959 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9713","27.732767","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7870353 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9714","27.732823","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7871747 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9715","27.732884","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7871747 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9716","27.732886","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7873141 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9717","27.732936","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7874535 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9718","27.733012","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7874535 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9719","27.733015","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7875929 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9720","27.733067","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7877323 Win=49988 Len=0 TSval=3071755646 TSecr=657525773"
"9721","27.733126","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7877323 Ack=9626 Win=489 Len=1394 TSval=657525773 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9722","27.733128","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7878717 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9723","27.733182","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7880111 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9724","27.733250","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9725","27.733253","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7881505 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9726","27.733373","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7882899 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9727","27.733376","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7884293 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9728","27.733384","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7882899 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9729","27.733441","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7885687 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9730","27.733500","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7885687 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9731","27.733502","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7887081 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9732","27.733555","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7888475 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9733","27.733618","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7888475 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9734","27.733620","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7889869 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9735","27.733762","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7891263 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9736","27.733764","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7892657 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9737","27.733773","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7891263 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9738","27.733826","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7894051 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9739","27.733866","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7894051 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9740","27.733868","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7895445 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9741","27.733917","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7896839 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9742","27.733983","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9743","27.733986","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7898233 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9744","27.734107","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7899627 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9745","27.734109","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7901021 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9746","27.734115","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7899627 Win=49988 Len=0 TSval=3071755647 TSecr=657525774"
"9747","27.734165","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7902415 Win=49988 Len=0 TSval=3071755649 TSecr=657525774"
"9748","27.734230","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7902415 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9749","27.734232","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7903809 Ack=9626 Win=489 Len=1394 TSval=657525774 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9750","27.734284","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7905203 Win=49988 Len=0 TSval=3071755649 TSecr=657525774"
"9751","27.734404","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7905203 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9752","27.734407","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7906597 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9753","27.734471","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7907991 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9754","27.734474","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7909385 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9755","27.734481","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7907991 Win=49988 Len=0 TSval=3071755649 TSecr=657525775"
"9756","27.734532","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7910779 Win=49988 Len=0 TSval=3071755649 TSecr=657525775"
"9757","27.734594","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7910779 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9758","27.734596","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7912173 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9759","27.734695","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7913567 Win=49988 Len=0 TSval=3071755649 TSecr=657525775"
"9760","27.734747","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9761","27.734749","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7914961 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9762","27.734833","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7916355 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9763","27.734835","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7917749 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9764","27.734896","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7919143 Win=49988 Len=0 TSval=3071755649 TSecr=657525775"
"9765","27.735142","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7919143 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9766","27.735145","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7920537 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9767","27.735146","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7921931 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9768","27.735147","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7923325 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9769","27.735225","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7924719 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9770","27.735227","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7926113 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9771","27.735237","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7924719 Win=49988 Len=0 TSval=3071755650 TSecr=657525775"
"9772","27.735315","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7927507 Win=49988 Len=0 TSval=3071755650 TSecr=657525775"
"9773","27.735363","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7927507 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9774","27.735365","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9775","27.735549","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7930295 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9776","27.735552","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7931689 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9777","27.735553","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7933083 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9778","27.735553","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7934477 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9779","27.735563","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7930295 Win=49988 Len=0 TSval=3071755650 TSecr=657525775"
"9780","27.735626","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7935871 Win=49988 Len=0 TSval=3071755650 TSecr=657525775"
"9781","27.735677","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7935871 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9782","27.735679","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7937265 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9783","27.735752","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7938659 Win=49988 Len=0 TSval=3071755650 TSecr=657525775"
"9784","27.735794","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7938659 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9785","27.735796","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7940053 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9786","27.735857","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7941447 Win=49988 Len=0 TSval=3071755650 TSecr=657525775"
"9787","27.735953","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7941447 Ack=9626 Win=489 Len=1394 TSval=657525775 TSecr=3071755604 [TCP segment of a reassembled PDU]"
"9788","27.735956","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7942841 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9789","27.736022","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7944235 Win=49988 Len=0 TSval=3071755650 TSecr=657525776"
"9790","27.736227","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7944235 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9791","27.736230","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9792","27.736436","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7947023 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9793","27.736439","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7948417 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9794","27.736440","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7949811 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9795","27.736441","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7951205 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9796","27.736588","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7952599 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9797","27.736590","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7953993 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9798","27.736602","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7947023 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9799","27.736603","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7952599 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9800","27.736669","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7955387 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9801","27.736720","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7955387 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9802","27.736723","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7956781 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9803","27.736800","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7958175 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9804","27.736842","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7958175 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9805","27.736844","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7959569 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9806","27.736900","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7960963 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9807","27.736970","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7960963 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9808","27.736973","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"9809","27.737095","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7963751 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9810","27.737098","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7965145 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9811","27.737106","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7963751 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9812","27.737166","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7966539 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9813","27.737206","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7966539 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9814","27.737208","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=7967933 Ack=9626 Win=489 Len=1394 TSval=657525776 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9815","27.737259","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7969327 Win=49988 Len=0 TSval=3071755651 TSecr=657525776"
"9816","27.737340","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7969327 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9817","27.737343","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7970721 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9818","27.737399","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7972115 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9819","27.737465","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7972115 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9820","27.737467","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7973509 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
"9821","27.737549","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=9626 Ack=7974903 Win=49988 Len=0 TSval=3071755652 TSecr=657525777"
"9822","27.737602","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=7974903 Ack=9626 Win=489 Len=1394 TSval=657525777 TSecr=3071755610 [TCP segment of a reassembled PDU]"
